,rid,label,expected_entity_type,total_submitted,no_ocr,only_ocr,had_entity_id,overlaps_with_proper_typed_entities,only_wrong_typed_entities,CURRENCY,LIST,PERCENT,ADDRESS,NAME,DATE,NUMBER,TEXT,OTHER,operator_results_selection_input_text,operator_results_selection_input_ocr,operator_results_value,operator_results_selection_input_ocr_words,operator_results_selection_input_ocr_texts,found_entity_aws_comp,found_entity_word_id,found_entity_raw_text
83,1d28ed78-75ee-44cb-a36a-19b5ba2c01be,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12-2%-17,"{'score': 48, 'id': 'word_303_1400', 'text': '12-2%-17', 'distance': 138260.06872918876, 'pos': {'x0': 1660, 'y1': 2730, 'x1': 1869, 'y0': 2681}}",12/28/2017,['word_303_1400'],['12-2%-17'],,,
84,1d6a9945-0551-41e9-b780-d9e3320a9a3d,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2018,"{'score': 85, 'id': 'word_3_1210', 'text': '03/16/2018', 'distance': 140116.96163186114, 'pos': {'x0': 583.3333333333333, 'y1': 1236.3333333333333, 'x1': 638, 'y0': 1227.6666666666665}}",03/16/2018,['word_3_1210'],['03/16/2018'],,,
85,1dde1a3d-6818-428c-b63b-923825ef9b74,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05/20/2019,"{'score': 44, 'id': 'word_311_1138', 'text': '05/20/2019', 'distance': 138213.9032170787, 'pos': {'x0': 1746, 'y1': 2720, 'x1': 1910, 'y0': 2694}}",05/20/2019,['word_311_1138'],['05/20/2019'],,,
86,1f079c9c-f62f-4b80-83d6-5d9eb2d0400d,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08/14/2017,"{'pos': {'x0': 176.33333333333331, 'y1': 372.66666666666663, 'x1': 240.33333333333331, 'y0': 360.3333333333333}, 'text': '08/14/2017'}",08/14/2017,['VALUE_NOT_PRESENT'],['08/14/2017'],,,
87,1f2be629-d27a-4116-907a-102dac0a71ee,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11/6/17,"{'score': 92, 'id': 'word_3_1434', 'text': '11/6/17', 'distance': 140138.3813597791, 'pos': {'x0': 556, 'y1': 1241.3333333333333, 'x1': 596.3333333333333, 'y0': 1231.3333333333333}}",11/06/2017,['word_3_1434'],['11/6/17'],,,
88,1f8a135f-241f-436d-b38e-c62f01f7c73b,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1oz | (11,"[{'score': 11, 'id': 'word_4_1357', 'text': '1oz', 'distance': 214.01259049151494, 'pos': {'x0': 551.6666666666666, 'y1': 958, 'x1': 599.6666666666666, 'y0': 933.6666666666666}}, {'score': 60, 'id': 'word_4_1353', 'text': '|', 'distance': 219.93869095222365, 'pos': {'x0': 579.3333333333333, 'y1': 940, 'x1': 580.3333333333333, 'y0': 939}}, {'score': 11, 'id': 'word_4_1358', 'text': '(11', 'distance': 255.87692353942353, 'pos': {'x0': 605.6666666666666, 'y1': 958.3333333333333, 'x1': 633.3333333333333, 'y0': 935.6666666666666}}]",10/31/2017,"['word_4_1357', 'word_4_1353', 'word_4_1358']","['1oz', '|', '(11']",,,
89,1fbdeabe-8061-4929-bac7-f91c328ef1a6,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,07/02/17,"{'score': 91, 'id': 'word_4_1121', 'text': '07/02/17', 'distance': 140429.70855530014, 'pos': {'x0': 561.5462252725071, 'y1': 819.3379087605974, 'x1': 607.1760193782801, 'y0': 811.0113039967703}}",07/02/2017,['word_4_1121'],['07/02/17'],,,
90,1fe90aab-d711-4440-957d-90f760b37245,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,(including,"{'score': 90, 'id': 'word_3_1504', 'text': '(including', 'distance': 140005.9739707758, 'pos': {'x0': 681.399765074393, 'y1': 1302.489819890368, 'x1': 722.0505090054816, 'y0': 1293.160140955364}}",07/31/2017,['word_3_1504'],['(including'],,,
91,1ff20bdd-2a90-40c2-97e7-f6de71909d8c,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1/30/2018,"{'score': 69, 'id': 'word_4_1373', 'text': '1/30/2018', 'distance': 140441.65472665548, 'pos': {'x0': 402.3333333333333, 'y1': 953.3333333333333, 'x1': 469, 'y0': 941.6666666666666}}",01/30/2018,['word_4_1373'],['1/30/2018'],,,
92,2002db26-f931-4f42-aba8-3dc00edfcf97,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11/11/2020,"{'pos': {'x0': 159.66666666666666, 'y1': 219, 'x1': 221.66666666666666, 'y0': 211.33333333333331}, 'text': '11/11/2020'}",11/11/2020,['VALUE_NOT_PRESENT'],['11/11/2020'],,,
93,201a851b-caf2-4009-9d14-794197b4c557,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1/4/2018,"{'score': 73, 'id': 'word_4_903', 'text': '1/4/2018', 'distance': 140281.4577591343, 'pos': {'x0': 682.6666666666666, 'y1': 911.3333333333333, 'x1': 720.6666666666666, 'y0': 903.6666666666666}}",01/04/2018,['word_4_903'],['1/4/2018'],,,
94,20a10338-ba79-4c4e-97f3-2f8212ad609b,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11/15/2017,"{'score': 85, 'id': 'word_3_1497', 'text': '11/15/2017', 'distance': 140359.33542360322, 'pos': {'x0': 525, 'y1': 955, 'x1': 571.3333333333333, 'y0': 947.3333333333333}}",11/15/2017,['word_3_1497'],['11/15/2017'],,,
95,20cd1a97-f6e7-4abf-a0ca-c7c408fab077,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11/27/2017,"{'score': 58, 'id': 'word_4_1447', 'text': '11/27/2017', 'distance': 495.05182943729244, 'pos': {'x0': 519.6666666666666, 'y1': 903.3333333333333, 'x1': 567.3333333333333, 'y0': 896}}",11/27/2017,['word_4_1447'],['11/27/2017'],,,
96,21a9f4c8-3881-4fb1-a13e-d54c25b91f03,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I?,"{'score': 36, 'id': 'word_248_1456', 'text': 'I?', 'distance': 140093.40329510721, 'pos': {'x0': 642.3333333333333, 'y1': 1232, 'x1': 662, 'y0': 1215.3333333333333}}",04/19/2018,['word_248_1456'],['I?'],,,
97,224e464a-1c64-4e80-93bd-6f1168f5a674,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,01/23/2018 1231201,"[{'score': 85, 'id': 'word_4_891', 'text': '01/23/2018', 'distance': 140356.26574710594, 'pos': {'x0': 572, 'y1': 908.3333333333333, 'x1': 626.3333333333333, 'y0': 900.3333333333333}}, {'score': 71, 'id': 'word_4_886', 'text': '1231201', 'distance': 140354.73097754054, 'pos': {'x0': 584, 'y1': 908, 'x1': 619, 'y0': 900.3333333333333}}]",01/23/2018,"['word_4_891', 'word_4_886']","['01/23/2018', '1231201']",,,
98,22886ad0-1c6c-4e85-9d43-fb6963fb5ba7,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['06/20/2017', '06/20/2017', '06/20/2017']","[{'score': 47, 'id': 'word_4_1125', 'text': '06/20/2017', 'distance': 288.32427731443096, 'pos': {'x0': 568.3333333333333, 'y1': 932.3333333333333, 'x1': 620, 'y0': 924.3333333333333}}, {'score': 47, 'id': 'word_4_1125', 'text': '06/20/2017', 'distance': 288.32427731443096, 'pos': {'x0': 568.3333333333333, 'y1': 932.3333333333333, 'x1': 620, 'y0': 924.3333333333333}}, {'score': 47, 'id': 'word_4_1125', 'text': '06/20/2017', 'distance': 288.32427731443096, 'pos': {'x0': 568.3333333333333, 'y1': 932.3333333333333, 'x1': 620, 'y0': 924.3333333333333}}]","['06/20/2017', '06/20/2017', '06/20/2017']","['word_4_1125', 'word_4_1125', 'word_4_1125']","['06/20/2017', '06/20/2017', '06/20/2017']",,,
99,22886ad0-1c6c-4e85-9d43-fb6963fb5ba7,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['06/20/2017', '06/20/2017', '06/20/2017']","[{'score': 47, 'id': 'word_4_1125', 'text': '06/20/2017', 'distance': 288.32427731443096, 'pos': {'x0': 568.3333333333333, 'y1': 932.3333333333333, 'x1': 620, 'y0': 924.3333333333333}}, {'score': 47, 'id': 'word_4_1125', 'text': '06/20/2017', 'distance': 288.32427731443096, 'pos': {'x0': 568.3333333333333, 'y1': 932.3333333333333, 'x1': 620, 'y0': 924.3333333333333}}, {'score': 47, 'id': 'word_4_1125', 'text': '06/20/2017', 'distance': 288.32427731443096, 'pos': {'x0': 568.3333333333333, 'y1': 932.3333333333333, 'x1': 620, 'y0': 924.3333333333333}}]","['06/20/2017', '06/20/2017', '06/20/2017']","['word_4_1125', 'word_4_1125', 'word_4_1125']","['06/20/2017', '06/20/2017', '06/20/2017']",,,
100,22886ad0-1c6c-4e85-9d43-fb6963fb5ba7,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['06/20/2017', '06/20/2017', '06/20/2017']","[{'score': 47, 'id': 'word_4_1125', 'text': '06/20/2017', 'distance': 288.32427731443096, 'pos': {'x0': 568.3333333333333, 'y1': 932.3333333333333, 'x1': 620, 'y0': 924.3333333333333}}, {'score': 47, 'id': 'word_4_1125', 'text': '06/20/2017', 'distance': 288.32427731443096, 'pos': {'x0': 568.3333333333333, 'y1': 932.3333333333333, 'x1': 620, 'y0': 924.3333333333333}}, {'score': 47, 'id': 'word_4_1125', 'text': '06/20/2017', 'distance': 288.32427731443096, 'pos': {'x0': 568.3333333333333, 'y1': 932.3333333333333, 'x1': 620, 'y0': 924.3333333333333}}]","['06/20/2017', '06/20/2017', '06/20/2017']","['word_4_1125', 'word_4_1125', 'word_4_1125']","['06/20/2017', '06/20/2017', '06/20/2017']",,,
101,229b7253-3ee4-45e9-a0c2-3b8b0fbecbea,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/11/2018,"{'score': 85, 'id': 'word_272_1239', 'text': '02/11/2018', 'distance': 138178.66254689975, 'pos': {'x0': 1634, 'y1': 2899, 'x1': 1760, 'y0': 2880}}",02/11/2018,['word_272_1239'],['02/11/2018'],,,
102,2313c254-2138-4cd1-95a1-9f7fbd6f68de,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,{)ste 5/2017,"[{'score': 49, 'id': 'word_3_1406', 'text': '{)ste', 'distance': 140305.97265510276, 'pos': {'x0': 570.3333333333333, 'y1': 1004.3333333333333, 'x1': 585.3333333333333, 'y0': 989.6666666666666}}, {'score': 65, 'id': 'word_3_1408', 'text': '5/2017', 'distance': 140282.34512235594, 'pos': {'x0': 599.3333333333333, 'y1': 1000.3333333333333, 'x1': 630, 'y0': 986.6666666666666}}]",11/15/2017,"['word_3_1406', 'word_3_1408']","['{)ste', '5/2017']",,,
103,23ac8963-e9f0-4ad4-a551-84eac536d3f7,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,07/30/1970,"{'pos': {'x0': 296.3333333333333, 'y1': 686, 'x1': 377, 'y0': 674.3333333333333}, 'text': '07/30/1970'}",07/30/1970,['VALUE_NOT_PRESENT'],['07/30/1970'],,,
104,245829f9-a3ab-4b2a-9e85-f48e3a99db23,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,07/05/2020,"{'pos': {'x0': 744, 'y1': 1333.3333333333333, 'x1': 761.3333333333333, 'y0': 1327.3333333333333}, 'text': '07/05/2020'}",07/05/2020,['VALUE_NOT_PRESENT'],['07/05/2020'],,,
105,24c99e9f-3e87-465c-ba7f-fba1c17e33d8,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1011812017,"{'score': 17, 'id': 'word_4_1082', 'text': '1011812017', 'distance': 140346.70964931414, 'pos': {'x0': 583.3333333333333, 'y1': 910.6666666666666, 'x1': 638, 'y0': 902}}",1011812017,['word_4_1082'],['1011812017'],,,
106,24d88ca6-e54f-4cc4-be94-a6442534ddb9,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05/14/2019,"{'score': 89, 'id': 'word_386_1205', 'text': '05/14/2019', 'distance': 140350.1243581961, 'pos': {'x0': 582.3333333333333, 'y1': 906.6666666666666, 'x1': 637, 'y0': 898.3333333333333}}",05/14/2019,['word_386_1205'],['05/14/2019'],,,
108,25563bde-bc80-42bf-8bd3-8c205f32c258,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12207,"{'score': 8, 'id': 'word_3_1489', 'text': '12207', 'distance': 140110.1859262123, 'pos': {'x0': 571.6666666666666, 'y1': 1257, 'x1': 633, 'y0': 1243}}",12/20/2017,['word_3_1489'],['12207'],,,
109,25c6d2c1-c44d-40f9-9bd1-a9c82f59d5e6,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9/7/2018,"{'score': 90, 'id': 'word_267_1053', 'text': '9/7/2018', 'distance': 138574.83154779585, 'pos': {'x0': 1756, 'y1': 2222, 'x1': 1868, 'y0': 2200}}",09/07/2018,['word_267_1053'],['9/7/2018'],,,
110,2675a0d6-123a-4399-8537-254db7e94672,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a ]/}% :,"[{'score': 87, 'id': 'word_3_1368', 'text': 'a', 'distance': 235.9607429684485, 'pos': {'x0': 558.3333333333333, 'y1': 928.6666666666666, 'x1': 571, 'y0': 918}}, {'score': 50, 'id': 'word_3_1380', 'text': ']/}%', 'distance': 252.7101985366725, 'pos': {'x0': 566, 'y1': 939.3333333333333, 'x1': 602.3333333333333, 'y0': 920.6666666666666}}, {'score': 0, 'id': 'word_3_1369', 'text': ':', 'distance': 265.54163724567024, 'pos': {'x0': 595.6666666666666, 'y1': 925.3333333333333, 'x1': 596.3333333333333, 'y0': 924}}]",09/28/2017,"['word_3_1368', 'word_3_1380', 'word_3_1369']","['a', ']/}%', ':']",,,
111,26b9b142-3a05-46d1-9d07-36f46e26eca7,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9/14/2017,"{'score': 89, 'id': 'word_4_782', 'text': '9/14/2017', 'distance': 359.5003477049779, 'pos': {'x0': 295, 'y1': 621.3333333333333, 'x1': 339, 'y0': 613.6666666666666}}",09/14/2017,['word_4_782'],['9/14/2017'],,,
112,26cfda4b-3708-4454-b49c-5882d4a8b56f,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,(N 27 2207,"[{'score': 0, 'id': 'word_4_1124', 'text': '(N', 'distance': 140256.0058829924, 'pos': {'x0': 589.3333333333333, 'y1': 1046.3333333333333, 'x1': 635.6666666666666, 'y0': 1019.6666666666666}}, {'score': 66, 'id': 'word_4_1125', 'text': '27', 'distance': 140217.15870372087, 'pos': {'x0': 645, 'y1': 1045, 'x1': 687.6666666666666, 'y0': 1023}}, {'score': 54, 'id': 'word_4_1126', 'text': '2207', 'distance': 140176.42477259782, 'pos': {'x0': 692, 'y1': 1042.6666666666665, 'x1': 761, 'y0': 1020}}]",09/27/2017,"['word_4_1124', 'word_4_1125', 'word_4_1126']","['(N', '27', '2207']",,,
113,270e9c25-98fe-4d1e-af4d-8545c116c505,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,T,"{'score': 17, 'id': 'word_338_1400', 'text': 'T', 'distance': 137416.97045216066, 'pos': {'x0': 1996, 'y1': 3662, 'x1': 2088, 'y0': 3587}}",11/14/2018,['word_338_1400'],['T'],,,
114,274bb919-57d4-442a-b2ac-5d5771bb65ed,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11/16/2017 08:49,"[{'score': 90, 'id': 'word_4_1170', 'text': '11/16/2017', 'distance': 140207.5937221701, 'pos': {'x0': 655, 'y1': 1037.3333333333333, 'x1': 706, 'y0': 1029.3333333333333}}, {'score': 90, 'id': 'word_4_1171', 'text': '08:49', 'distance': 140177.96360836783, 'pos': {'x0': 709.3333333333333, 'y1': 1037.3333333333333, 'x1': 735.3333333333333, 'y0': 1029.3333333333333}}]",11/15/2017,"['word_4_1170', 'word_4_1171']","['11/16/2017', '08:49']",,,
115,274e9551-e87c-4e24-8768-07dff7a79fd7,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8/4/2017,"{'score': 92, 'id': 'word_4_1127', 'text': '8/4/2017', 'distance': 140458.04344961682, 'pos': {'x0': 437.3333333333333, 'y1': 907.3333333333333, 'x1': 475.3333333333333, 'y0': 899.6666666666666}}",08/04/2017,['word_4_1127'],['8/4/2017'],,,
117,27e47664-d78b-4730-aca4-e481900eb1e9,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,06/16/2057,"{'pos': {'x0': 448.3333333333333, 'y1': 291.3333333333333, 'x1': 476, 'y0': 282.3333333333333}, 'text': '06/16/2057'}",06/16/2057,['VALUE_NOT_PRESENT'],['06/16/2057'],,,
118,27ea1e47-0f0a-4346-a098-a4c52efc4935,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/26/2018,"{'score': 81, 'id': 'word_4_989', 'text': '02/26/2018', 'distance': 140362.9082426447, 'pos': {'x0': 576.4406115248921, 'y1': 895.9819678557428, 'x1': 629.4198353586828, 'y0': 886.3190905527243}}",02/26/2018,['word_4_989'],['02/26/2018'],,,
119,2843894a-083a-4fa5-888f-c7e3c9d4533b,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12/08/2017,"{'score': 90, 'id': 'word_4_878', 'text': '12/08/2017', 'distance': 140350.24203537696, 'pos': {'x0': 582.3333333333333, 'y1': 906.6666666666666, 'x1': 637, 'y0': 898}}",12/08/2017,['word_4_878'],['12/08/2017'],,,
120,28c1b0d2-e94a-4d0d-86c7-687706e14fe6,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08/29/2017,"{'score': 86, 'id': 'word_4_1148', 'text': '08/29/2017', 'distance': 140357.88793819968, 'pos': {'x0': 585, 'y1': 894, 'x1': 637.6666666666666, 'y0': 885.6666666666666}}",08/29/2017,['word_4_1148'],['08/29/2017'],,,
121,28fdea80-3c7a-45b2-a898-b7d919b1a274,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BWiz/le,"{'score': 0, 'id': 'word_4_1035', 'text': 'BWiz/le', 'distance': 140705.90849179006, 'pos': {'x0': 321.66666666666663, 'y1': 663, 'x1': 402.3333333333333, 'y0': 631}}",04/13/2012,['word_4_1035'],['BWiz/le'],,,
122,28fea8eb-c63e-4f36-bb09-b3b84bb692f7,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11/30/2017,"{'score': 92, 'id': 'word_4_1354', 'text': '11/30/2017', 'distance': 140380.84087798843, 'pos': {'x0': 583.6666666666666, 'y1': 863, 'x1': 636.3333333333333, 'y0': 854.3333333333333}}",11/30/2017,['word_4_1354'],['11/30/2017'],,,
123,299fa486-51d9-471a-a7e6-d2972f6cf0a1,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10/24/2017,"{'pos': {'x0': 362.66666666666663, 'y1': 1350, 'x1': 394, 'y0': 1344}, 'text': '10/24/2017'}",10/24/2017,['VALUE_NOT_PRESENT'],['10/24/2017'],,,
124,29ac5ba8-59cb-4f7b-bd09-bb5c28a13aa1,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,01/09/2018,"{'score': 72, 'id': 'word_4_882', 'text': '01/09/2018', 'distance': 140350.4780851217, 'pos': {'x0': 582, 'y1': 906.6666666666666, 'x1': 636.6666666666666, 'y0': 898}}",01/09/2018,['word_4_882'],['01/09/2018'],,,
125,29e8c942-4d59-4a03-bc89-4907000b449f,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,02/23/2018,"{'score': 91, 'id': 'word_4_1289', 'text': '02/23/2018', 'distance': 140333.98728400678, 'pos': {'x0': 542, 'y1': 970, 'x1': 597.3333333333333, 'y0': 961}}",02/23/2018,['word_4_1289'],['02/23/2018'],,,
126,29ef4f18-82e3-4703-b864-ffe0694ebb4f,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12/8/2017,"{'score': 92, 'id': 'word_4_1119', 'text': '12/8/2017', 'distance': 140279.45222661798, 'pos': {'x0': 682.6666666666666, 'y1': 911.3333333333333, 'x1': 726.3333333333333, 'y0': 903.6666666666666}}",12/08/2017,['word_4_1119'],['12/8/2017'],,,
127,29feca99-a842-4c31-a25d-6543c8695e93,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A—(F— [ i,"[{'score': 5, 'id': 'word_3_1377', 'text': 'A—(F—', 'distance': 140338.737196035, 'pos': {'x0': 556.3333333333333, 'y1': 940, 'x1': 639.3333333333333, 'y0': 921}}, {'score': 63, 'id': 'word_3_1378', 'text': '[', 'distance': 140299.43350453858, 'pos': {'x0': 649.6666666666666, 'y1': 938.6666666666666, 'x1': 656, 'y0': 923.3333333333333}}, {'score': 54, 'id': 'word_3_1372', 'text': 'i', 'distance': 140291.521303162, 'pos': {'x0': 656.6666666666666, 'y1': 937.6666666666666, 'x1': 677, 'y0': 918.6666666666666}}]",04/13/2018,"['word_3_1377', 'word_3_1378', 'word_3_1372']","['A—(F—', '[', 'i']",,,
128,2a1b98d1-e99d-4a48-bd59-4ec6fb88ab7a,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3/"" ’_/Y","[{'score': 55, 'id': 'word_4_948', 'text': '3/""', 'distance': 140365.21348739194, 'pos': {'x0': 577.6666666666666, 'y1': 904.3333333333333, 'x1': 616.3333333333333, 'y0': 883.3333333333333}}, {'score': 51, 'id': 'word_4_949', 'text': '’_/Y', 'distance': 140313.41199159194, 'pos': {'x0': 634.6666666666666, 'y1': 905.3333333333333, 'x1': 702, 'y0': 886}}]",03/06/2018,"['word_4_948', 'word_4_949']","['3/""', '’_/Y']",,,
129,2a2a41a2-8e05-4073-9640-ec5072973019,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,04/26/2017,"{'score': 90, 'id': 'word_3_1510', 'text': '04/26/2017', 'distance': 309.42457238704685, 'pos': {'x0': 579.6666666666666, 'y1': 1238.3333333333333, 'x1': 634.6666666666666, 'y0': 1229.6666666666665}}",04/26/2017,['word_3_1510'],['04/26/2017'],,,
130,2b134561-cbf1-41bf-9ec6-b4e84b56b116,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,=7/ 302,"[{'score': 34, 'id': 'word_3_1510', 'text': '=7/', 'distance': 204.76578761545534, 'pos': {'x0': 541, 'y1': 1241.3333333333333, 'x1': 597.3333333333333, 'y0': 1213.6666666666665}}, {'score': 40, 'id': 'word_3_1511', 'text': '302', 'distance': 265.99712822175775, 'pos': {'x0': 598, 'y1': 1239, 'x1': 666.3333333333333, 'y0': 1209.3333333333333}}]",08/30/2017,"['word_3_1510', 'word_3_1511']","['=7/', '302']",,,
131,2c02bbca-04ce-4b17-bf0c-80f4da68e97e,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,05/16/2018,"{'score': 82, 'id': 'word_237_1104', 'text': '05/16/2018', 'distance': 830.6789176567517, 'pos': {'x0': 1740, 'y1': 2676, 'x1': 1899, 'y0': 2651}}",05/16/2018,['word_237_1104'],['05/16/2018'],,,
132,2c162ab7-5f93-4303-b31c-caef53b1b2e6,LOAN OFFICER SIGNATURE DATE,DATE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10/25/2017,"{'score': 86, 'id': 'word_4_1119', 'text': '10/25/2017', 'distance': 140277.44672265666, 'pos': {'x0': 682.6666666666666, 'y1': 911.3333333333333, 'x1': 732, 'y0': 903.6666666666666}}",10/25/2017,['word_4_1119'],['10/25/2017'],,,
